pulse.width,FSC,F692.4,F580.3,F530.4,SSC,TIME
13056,34704,21557,37750,52171,39140,58981
13568,36293,21364,38534,53001,40062,58981
9536,18556,183,122,135,19927,58981
5056,9529,186,119,138,24295,58981
9984,19874,15602,18894,136,22563,58981
13824,36484,32695,120,140,32518,58981
12224,30342,24876,27164,6886,22755,58981
13248,35833,21060,38026,52298,40002,58981
13376,36021,22196,38370,52860,40869,58981
9792,19342,16540,21136,1616,22499,58981
13184,35517,21411,37901,52290,40672,58981
18048,53947,53796,43896,21200,61329,58981
13504,36214,20854,38373,52669,39742,58981
4608,7159,184,119,136,4645,58981
11264,25638,184,123,133,31818,58981
5056,8308,185,117,136,24060,58981
10432,23108,21188,23596,3191,22563,58981
9792,20524,186,126,140,28029,58981
6144,10284,184,120,136,12827,58981
13248,35601,22464,37834,52110,38981,58981
10112,18813,183,120,137,8835,58982
8128,13964,185,118,133,21709,58982
13184,35755,21710,37869,52226,39050,58982
21376,36378,58196,11712,10156,56537,58982
5376,8344,185,125,136,29281,58982
13120,24364,184,120,136,190,58982
7488,12294,186,121,138,27178,58982
13248,35535,20799,37925,52216,39111,58982
1216,5814,187,144,198,199,58982
5056,9681,186,122,134,24916,58982
12928,35193,21035,37601,51957,39305,58982
5760,10410,185,122,137,17838,58982
12480,33965,22231,37093,51230,38174,58982
13120,33766,15901,174,233,54399,58982
4352,8950,187,118,136,201,58982
5824,9756,183,124,134,21713,58982
12992,34242,28074,29617,9902,30121,58982
3008,7191,200,122,133,13069,58982
16192,45860,42909,122,1922,42853,58982
12608,34209,20190,36903,51162,39531,58982
2944,6350,188,117,156,6171,58982
12032,31319,24117,25676,4330,28676,58982
5312,9004,183,124,136,21018,58982
10368,20375,15617,19564,790,23056,58982
3712,6726,183,119,132,17357,58982
12800,34496,21001,37649,51783,38728,58983
16384,43111,35234,38366,18968,49845,58983
11456,25417,20761,24905,5280,22233,58983
10368,20301,13584,15935,136,23726,58983
4096,7690,186,120,134,23937,58983
13632,36260,21731,38118,52463,40299,58983
5440,9114,185,118,137,17299,58983
10624,20509,16478,19680,1289,20689,58983
960,5107,188,120,135,193,58983
6272,9665,184,124,136,19385,58983
13632,36930,26208,42395,56823,43777,58983
13312,35567,21452,37726,52155,38786,58983
13376,35573,22315,37969,52285,39439,58983
11328,24853,187,183,239,8468,58983
12672,32764,4126,122,136,32703,58983
5184,9310,190,120,136,23212,58983
11712,29217,27604,119,133,26943,58983
12288,33990,21209,37045,51415,38314,58983
13888,38414,27084,43187,57279,44156,58983
4352,7272,212,218,266,11222,58983
12928,35632,21572,38119,52490,39583,58983
1408,5770,193,211,260,22298,58983
12416,30960,40992,125,136,46082,58983
3264,7444,183,122,131,9880,58983
3712,7825,188,122,134,20627,58983
13504,36416,22303,38315,52667,40479,58983
12672,27756,187,185,239,8263,58983
8320,14076,6661,119,138,27574,58983
13824,38523,37911,123,137,38993,58983
13760,37077,27560,30364,9863,27447,58983
8000,14050,192,117,135,22120,58983
13568,35954,21759,37711,52262,40763,58983
5056,8944,186,187,239,25355,58983
13120,35792,22566,38254,52820,40484,58983
13696,37054,26292,42818,57019,42805,58983
12992,35225,21387,38018,52429,40263,58983
13440,36383,22380,38519,52892,40382,58984
8000,13785,184,196,247,36065,58984
14720,41525,29268,46022,59361,50082,58984
11840,28498,19868,21487,2982,25341,58984
6208,10468,186,116,136,33636,58984
13376,36345,22750,38416,52872,40588,58984
11072,24563,16942,21638,1181,23339,58984
10560,22326,2437,121,141,28290,58984
12800,34501,20886,37396,51567,38253,58984
13568,36159,22447,38359,52761,41001,58984
8576,15684,186,118,138,25924,58984
13440,36024,21856,37950,52535,39209,58984
7168,12542,1738,122,139,24528,58984
8448,14616,187,119,133,23042,58984
11456,26435,24170,27554,8191,22289,58984
13376,36444,21972,38200,52632,39943,58984
17152,42111,184,120,140,26905,58984
13184,35361,21213,37658,51893,39021,58984
7808,13515,185,118,144,24293,58984
8832,15822,182,119,136,23559,58984
11584,27011,21571,20697,1093,22929,58984
8640,16133,188,123,135,25514,58984
3008,6389,184,118,134,17732,58984
11776,26478,2602,118,136,34507,58984
11520,25717,19298,24701,6506,22435,58984
12800,34597,20668,37249,51530,38803,58984
13312,35677,21697,38111,52489,39365,58984
13504,36328,26221,42299,56582,44917,58985
11520,19874,189,122,133,192,58985
2560,6481,184,120,137,22572,58985
13056,34967,20604,37411,51720,38063,58985
9984,23357,185,120,158,19492,58985
13312,35593,21831,37742,52029,38952,58985
10432,22105,18282,22454,1907,25047,58985
1792,6160,189,120,135,16007,58985
960,5300,190,114,133,13125,58985
13504,35883,22267,37923,52291,39573,58985
12736,35032,22608,37660,51853,38801,58985
8640,16009,190,121,140,17631,58985
13184,35580,22631,38049,52312,39550,58985
13760,36587,22477,38519,52956,40667,58985
13248,36039,22549,38080,52578,39440,58985
6464,11100,186,118,141,14217,58985
5696,7966,187,123,135,17974,58985
13312,35829,21345,37795,52254,40710,58985
11072,23632,20463,24213,3457,22249,58985
12416,33774,21196,37183,51365,38331,58985
4288,7554,187,184,232,20818,58985
13504,36300,21397,38235,52619,39911,58985
12992,33444,8084,122,139,36558,58985
8832,12731,183,118,136,6205,58986
13376,35487,22000,38184,52535,40423,58986
13632,36407,33994,123,136,33671,58986
12608,34481,20665,37342,51635,39474,58986
2304,6858,186,175,225,192,58986
2368,6684,185,120,136,11772,58986
12480,33725,21219,37115,51330,38459,58986
7680,13137,184,121,137,16845,58986
13376,36272,21859,38239,52721,40568,58986
5184,9086,186,123,135,22852,58986
7104,10788,185,122,136,22613,58986
2944,6335,184,120,133,16976,58986
4032,8205,185,120,136,9383,58986
6208,11200,182,123,137,27591,58986
6656,11909,187,120,136,23518,58986
1728,5748,189,116,137,5706,58986
22464,38582,58241,11598,10985,55976,58986
11072,23624,21179,24412,3313,20137,58986
13120,34957,21467,37600,51785,38468,58986
13568,36345,22122,38256,52757,39385,58986
14144,36841,32242,35792,17141,36179,58986
13824,24880,182,118,133,194,58986
13312,35599,22264,37804,52027,38682,58986
8000,13011,184,152,209,15569,58986
7232,12480,182,118,135,52370,58986
9664,18901,14433,17641,138,20031,58986
11712,28091,188,129,140,44129,58986
13376,35734,21642,37850,52104,38964,58986
896,5316,184,175,227,19252,58986
13120,35613,21522,37810,52046,39213,58986
10560,22248,186,150,204,27730,58986
8512,15736,186,125,136,16527,58986
8640,12180,182,122,131,189,58986
13632,36179,22175,38205,52637,39164,58986
13376,35944,22144,37997,52387,38971,58986
15296,43090,40282,120,517,46348,58987
12864,34927,21006,37454,51610,38494,58987
7808,12205,182,169,225,13219,58987
12544,34227,19938,37405,51771,38808,58987
8064,13069,188,116,132,19646,58987
14016,37796,26170,43263,57263,43559,58987
10112,21199,197,201,252,35677,58987
13440,35964,22674,38143,52450,39203,58987
13632,36366,22542,38506,52854,40785,58987
12992,34983,22248,37779,52135,39341,58987
6784,12086,184,189,241,20148,58987
14976,43552,38917,120,136,34116,58987
12672,32230,17520,34351,48798,37858,58987
8512,15833,183,120,134,27728,58987
10304,18289,186,119,135,9894,58987
4672,7417,185,121,136,24036,58987
13440,36091,22907,38065,52553,39323,58987
12672,32271,1638,160,213,40744,58987
12608,27150,185,118,134,191,58987
12736,31598,43103,117,1968,48135,58987
13312,35334,186,119,138,34243,58987
13440,35837,22219,37840,52285,38875,58987
11392,24953,4011,120,149,30603,58987
12288,33490,21239,36983,51094,38037,58987
3840,6356,184,185,244,14450,58987
3776,7426,182,121,139,20576,58987
4480,7988,187,122,138,16199,58987
5824,10504,186,124,134,27941,58987
31040,42182,57547,10141,10540,59690,58987
3136,7369,283,119,136,13426,58987
13568,36301,22868,38525,52890,40533,58987
13184,35525,21834,37741,52225,40538,58987
13696,36004,33072,120,139,31996,58987
12288,30597,230,119,135,31913,58987
13760,36252,21753,38192,52736,40070,58987
8896,15233,183,163,210,23432,58987
10688,23280,19068,22162,3047,25161,58987
13120,35867,21647,37869,52290,39844,58987
2304,6570,186,118,136,17434,58987
12544,34114,20963,37489,51619,38454,58988
13568,36364,22280,38301,52862,40713,58988
12544,33934,21203,37260,51519,38814,58988
4032,8056,185,120,137,20417,58988
7232,11704,185,119,136,190,58988
5376,11169,188,119,141,14763,58988
12288,31562,28218,119,136,28053,58988
7808,12843,226,121,137,22423,58988
6208,9438,184,122,134,31189,58988
13504,36179,20799,38331,52630,38742,58988
15936,45123,39892,1808,209,48051,58988
17472,39955,278,120,136,22512,58988
14912,42231,39244,118,137,44684,58988
5440,9936,185,117,133,19434,58988
13824,38653,26808,43022,57061,43774,58988
8960,16543,12214,15460,180,15304,58988
12928,35387,21536,37866,52318,39332,58988
9920,18136,14178,16571,136,21265,58988
14912,40809,5153,118,140,42951,58988
7808,12982,182,117,137,192,58988
3136,6245,184,118,138,21554,58988
6848,12174,184,118,133,17292,58988
13440,37172,25732,42472,56737,44834,58988
18240,35910,25276,40808,55309,41621,58988
3200,8717,187,119,138,21895,58988
832,5054,185,120,135,7875,58988
8000,13177,184,120,134,32789,58988
13056,35522,22159,37911,52320,39200,58989
12544,33677,20000,36973,51240,38092,58989
2752,7246,181,120,138,13047,58989
14080,37957,26071,42866,56960,43602,58989
11456,27253,22714,26669,7065,20081,58989
12992,34536,21531,37578,51970,39380,58989
10112,19884,18711,22293,3547,19339,58989
13376,35699,22418,38203,52525,40470,58989
13440,36281,22384,38423,52731,40440,58989
12800,34319,21554,37529,51860,39548,58989
22208,44667,59125,11489,12968,57589,58989
1024,5338,183,123,136,21198,58989
7552,13972,4509,119,137,21437,58989
3648,6841,187,122,139,19567,58989
4864,6860,186,114,135,194,58989
14720,41410,39312,120,135,40911,58989
9792,18195,291,116,133,34926,58989
2688,7508,188,121,133,12876,58989
13568,36493,23031,38457,52881,40431,58989
12864,35042,21919,37403,51753,38600,58989
10752,22626,188,118,137,26370,58989
4736,6164,188,120,136,21409,58989
10432,22685,20367,121,134,18914,58989
11328,24131,24426,123,138,21621,58989
12800,34231,21251,37442,51736,39530,58989
6272,10257,186,188,243,4286,58989
2112,6253,186,120,136,15536,58989
13376,36346,25796,42008,56285,42889,58989
3968,6309,182,120,138,19568,58989
12416,31579,184,118,136,29019,58989
6528,10925,184,120,135,14412,58990
13248,35984,21957,38193,52536,40091,58990
3136,6501,186,118,156,14323,58990
13376,36063,21801,38034,52479,40762,58990
3072,7124,887,200,257,11791,58990
13120,35026,21637,37218,51537,38013,58990
13056,35826,29023,31067,10756,26141,58990
13312,35903,22243,37947,52358,40144,58990
10816,23692,21628,125,167,23595,58990
896,4717,193,117,135,196,58990
12160,29376,21543,22476,3435,23487,58990
13376,36638,26059,42616,56800,42846,58990
3520,6363,186,157,206,24409,58990
13056,35957,25736,41960,56334,42757,58990
6016,10975,192,130,180,22583,58990
12672,34909,15207,123,137,34045,58990
10368,19886,17681,22541,2284,21446,58990
9920,19752,18209,20914,944,24929,58990
12480,31229,25052,28704,9528,27180,58990
10240,21234,16537,19982,827,22242,58990
14720,29184,186,119,137,5071,58990
12992,35426,21725,37928,52323,39761,58990
3456,6747,184,168,219,19557,58990
13312,36182,23053,38141,52591,39330,58990
6144,9242,184,121,137,193,58991
13056,35579,22321,37996,52284,39462,58991
13376,36169,21196,38216,52486,38739,58991
13824,38581,1166,143,200,39475,58991
8192,11278,184,117,135,23526,58991
2688,6105,185,121,136,15431,58991
13504,36342,22331,38305,52874,40302,58991
6400,11265,184,119,138,19701,58991
13184,35580,21713,38248,52694,41093,58991
12800,34505,20928,37300,51511,38537,58991
12736,34439,21585,37404,51744,39265,58991
9600,18233,187,121,137,21043,58991
12736,34004,21242,36896,51018,39392,58991
896,5010,186,154,210,5796,58991
13568,27685,183,120,140,44387,58991
12416,33672,20813,36853,51037,37693,58991
896,4879,185,118,140,28625,58991
11968,29122,27620,121,137,29223,58991
960,5075,183,122,140,17848,58991
10304,22089,17934,22500,2365,26606,58991
9856,18101,187,118,138,30250,58991
13056,35160,22621,37770,51998,39068,58991
12544,33686,20793,37210,51508,38379,58991
2368,6276,189,200,257,12923,58991
13184,35113,22109,37549,51869,38362,58991
3968,8683,185,137,190,26375,58991
9920,19912,15511,19086,135,20428,58991
11264,26003,25340,27941,9482,26268,58991
9728,18742,14682,19003,1378,21607,58991
13248,36428,21328,38323,52857,40374,58991
3392,7919,183,117,134,11305,58991
11968,30265,27676,119,135,26795,58991
13184,35761,21773,38031,52306,40062,58991
15040,44142,42590,118,137,42216,58991
12992,34781,21026,37629,52002,39222,58992
8960,16039,185,141,194,36794,58992
13120,34556,1846,120,137,31463,58992
12992,34533,21742,37457,51786,39326,58992
13312,36067,22743,38349,52681,39864,58992
3456,7829,186,123,135,24756,58992
9408,20506,186,121,137,34672,58992
13056,34755,21569,37297,51666,38461,58992
5312,9855,185,119,144,20267,58992
11392,25511,186,116,135,10759,58992
12352,33514,184,122,138,35822,58992
6912,11781,189,117,133,21924,58992
5056,8884,186,116,134,23191,58992
13504,36327,22748,38414,52716,40845,58992
13440,35769,21083,37640,52051,39075,58992
10368,21125,916,122,174,36328,58992
18112,37811,51510,2954,4198,54124,58992
12928,34623,21772,37685,51995,39450,58992
8896,14906,187,123,135,27552,58992
13312,35642,20938,37948,52310,39441,58992
19072,47163,187,139,192,32841,58992
13056,35139,22369,37695,52016,39335,58992
4416,7907,9548,119,140,25779,58992
2752,6238,184,119,136,8951,58992
2752,7295,190,121,138,32366,58992
11904,21246,186,123,137,22739,58992
15360,44002,10566,120,136,32971,58992
12928,35112,21988,37812,52225,39077,58992
33600,37313,57543,10097,9004,60910,58992
14400,38702,36245,117,136,36366,58992
9280,14524,4919,117,138,47284,58992
12608,33629,20589,36803,50999,37524,58993
9280,18398,15726,17646,197,20312,58993
12608,34609,21337,37476,51766,38732,58993
3200,6894,180,120,136,17004,58993
13888,37894,24058,40727,55154,42108,58993
5632,9913,187,159,213,7247,58993
6784,10693,184,122,135,15133,58993
6336,10096,767,114,135,16759,58993
1472,5938,185,118,134,10492,58993
13696,36433,23042,38539,52928,40558,58993
13760,36918,25884,42891,56976,43333,58993
13376,34221,185,121,138,19386,58993
12480,33806,20796,37219,51414,38528,58993
5312,8998,184,127,180,194,58993
13504,36231,22219,38439,52791,39570,58993
3136,7442,183,121,166,21087,58993
13568,36306,22089,38150,52641,40846,58993
20544,35772,55543,7463,7439,56434,58993
12864,34755,21452,37365,51816,38536,58993
13760,36347,22772,38352,52749,39785,58993
1664,5884,183,117,133,30557,58993
13440,35989,21814,38255,52596,38759,58993
4416,8299,188,122,133,22669,58993
21696,41619,58245,10378,11414,56302,58993
13824,37365,30872,121,136,33532,58993
12800,34783,21482,37185,51424,38639,58993
13696,37870,31328,122,139,32682,58993
5568,9022,188,124,136,194,58993
10816,22630,18220,21663,2658,24093,58993
3264,6278,185,123,137,24680,58993
13248,35512,21673,37793,52187,38659,58993
11392,25875,184,133,183,23360,58993
11520,26905,1705,125,136,42343,58994
13504,35911,21734,38033,52373,39316,58994
8832,18076,184,119,170,22780,58994
13312,35718,22280,37798,52134,38682,58994
11136,23546,19284,21976,1675,24947,58994
10880,22677,188,118,135,31566,58994
9024,16986,184,125,134,25614,58994
5120,9140,184,120,134,33124,58994
2368,6720,186,120,134,27314,58994
11072,24632,22372,25698,6658,24033,58994
2112,5894,189,122,136,25621,58994
11072,23376,17406,21889,2848,21834,58994
8832,15856,187,120,136,17150,58994
4928,7422,189,120,137,13711,58994
12544,33806,20720,37211,51402,38149,58994
13696,35966,39988,121,139,42746,58994
6912,11898,256,120,134,30056,58994
4800,8769,189,119,138,22490,58994
13184,35735,21912,38266,52491,39441,58994
12800,34246,21230,37237,51578,38317,58994
13120,35301,21343,37757,52124,40283,58994
12736,34432,21356,37621,51933,39643,58994
12160,33483,20473,37045,51353,38322,58994
14848,42586,184,125,181,35807,58994
12928,34783,21248,37718,52175,39992,58994
5824,10423,184,184,240,16170,58994
12800,33851,27310,30302,11396,34980,58994
4224,7667,206,133,140,20993,58994
13760,36280,22866,38342,52776,39891,58994
23552,40173,59622,13184,12899,59821,58995
1024,5680,254,118,136,3061,58995
9536,14448,186,121,138,11359,58995
12352,33540,21242,37240,51326,37864,58995
10496,20112,184,129,182,192,58995
12416,33718,21008,37037,51295,38772,58995
10432,21535,16362,19320,214,19422,58995
4096,7786,189,118,132,25089,58995
14080,28474,189,120,136,10383,58995
11904,28750,24582,25378,5075,28111,58995
15488,45769,44793,1453,5304,51268,58995
12416,30808,212,124,136,42678,58995
13248,35086,20736,37087,51453,38873,58995
13440,36079,22586,38202,52559,38606,58995
2944,7645,185,117,136,16086,58995
13504,36785,26319,42075,56379,43112,58995
18688,55633,29239,25121,26171,61667,58995
5696,10560,182,117,135,18405,58995
10432,21757,15885,14988,1168,22328,58995
5888,9785,182,122,134,20257,58995
10816,23046,20401,24967,4582,22684,58995
12736,33961,22015,37232,51428,38374,58995
13312,35858,22075,37878,52143,39303,58995
9600,18505,15309,18971,1400,15339,58995
6144,11184,518,121,131,20989,58995
9984,19175,14752,18585,138,19471,58995
2304,6894,186,118,132,18352,58995
2240,6865,184,121,134,20593,58995
6080,10098,182,119,132,22341,58995
10304,32598,186,121,138,41682,58995
13312,35995,21907,38003,52399,39697,58995
11712,27713,24077,27380,8160,18773,58995
9152,17871,435,118,138,24330,58995
10624,22457,17392,16412,141,24919,58996
5760,13159,186,121,136,19074,58996
1600,6147,182,117,138,19075,58996
6592,11350,189,119,137,24920,58996
2240,6223,186,119,135,2334,58996
12480,33962,27934,29749,10614,29550,58996
8832,16563,12223,15916,139,18085,58996
13376,36024,22302,38228,52618,40187,58996
13504,36198,21856,38228,52597,39593,58996
7424,11818,185,143,200,12996,58996
13312,35989,22697,38297,52649,40154,58996
13440,36142,22219,38244,52550,40580,58996
6656,10787,190,116,132,1741,58996
3648,6289,183,121,134,14261,58996
12352,30415,184,122,139,31384,58996
13248,35913,21990,38133,52577,39660,58996
6016,9413,186,182,236,31937,58996
12288,28616,184,122,137,30553,58996
